date,climate_sentence_count,text,word_count,Stemd_text,Sentiments
1999-01-19,13,thanks pioneering leadership lowest violent crime rate quarter century cleanest environment quarter century,28,thank pioneer leadership lowest violent crime rate quarter centuri cleanest environ quarter centuri,negative
1999-01-19,13,thanks pioneering leadership lowest violent crime rate quarter century cleanest environment quarter century,28,thank pioneer leadership lowest violent crime rate quarter centuri cleanest environ quarter centuri,negative
1999-01-19,13,somehow find common ground business workers environmentalists farmers government stand together,22,somehow find common ground busi worker environmentalist farmer govern stand togeth,negative
1999-01-19,13,time must ensure ordinary citizens countries actually benefit trade trade promotes dignity work rights workers protects environment,35,time must ensur ordinari citizen countri actual benefit trade trade promot digniti work right worker protect environ,positive
1999-01-19,13,must increase efforts restrain spread nuclear weapons missiles korea india pakistan,20,must increas effort restrain spread nuclear weapon missil korea india pakistan,neutral
1999-01-19,13,must expand work russia ukraine former soviet nations safeguard nuclear materials technology never fall wrong hands,27,must expand work russia ukrain former soviet nation safeguard nuclear materi technolog never fall wrong hand,negative
1999-01-19,13,russia must continue reduce nuclear arsenals,10,russia must continu reduc nuclear arsen,neutral
1999-01-19,13,ask senate take vital step approve treaty make harder nations develop nuclear arms make sure end nuclear testing forever,34,ask senat take vital step approv treati make harder nation develop nuclear arm make sure end nuclear test forev,positive
1999-01-19,13,tonight propose new clean air fund help communities reduce greenhouse pollution tax incentives investments spur clean energy technology,26,tonight propos new clean air fund help commun reduc greenhous pollut tax incent invest spur clean energi technolog,positive
1999-01-19,13,tonight propose new clean air fund help communities reduce greenhouse pollution tax incentives investments spur clean energy technology,26,tonight propos new clean air fund help commun reduc greenhous pollut tax incent invest spur clean energi technolog,positive
1999-01-19,13,tonight propose new clean air fund help communities reduce greenhouse pollution tax incentives investments spur clean energy technology,26,tonight propos new clean air fund help commun reduc greenhous pollut tax incent invest spur clean energi technolog,positive
1999-01-19,13,want work members congress parties reward companies take early voluntary action reduce greenhouse gases,24,want work member congress parti reward compani take earli voluntari action reduc greenhous gase,positive
1999-01-19,13,communities face preservation challenge grow green space shrinks,14,commun face preserv challeng grow green space shrink,negative
1982-09-01,1,age nuclear challenge economic interdependence conflicts threat people world middle east,27,age nuclear challeng econom interdepend conflict threat peopl world middl east,neutral
2009-01-12,8,sustainable ceasefire,6,sustain ceasefir,neutral
2009-01-12,8,definition sustainable ceasefire hamas stops firing rockets israel,15,definit sustain ceasefir hama stop fire rocket israel,neutral
2009-01-12,8,sustainable ceasefire continue firing rockets,13,sustain ceasefir continu fire rocket,neutral
2009-01-12,8,believe best way ensure sustainable ceasefire work egypt stop smuggling arms gaza enables hamas continue fire rockets,37,believ best way ensur sustain ceasefir work egypt stop smuggl arm gaza enabl hama continu fire rocket,positive
2009-01-12,8,hamas obviously interested sustainable ceasefire needs stop arming,14,hama obvious interest sustain ceasefir need stop arm,neutral
2009-01-12,8,remember environment like washington,10,rememb environ like washington,neutral
2009-01-12,8,q economic environment,4,q econom environ,neutral
2009-01-12,8,worry people looking system saying would want go work kind environment,25,worri peopl look system say would want go work kind environ,positive
2016-03-22,3,next year entire world held breath watching two countries humanity came close ever horror nuclear war,28,next year entir world held breath watch two countri human came close ever horror nuclear war,neutral
2016-03-22,3,tell friend sustainable prosperity 21st century depends upon education health care environmental protection,23,tell friend sustain prosper 21st centuri depend upon educ health care environment protect,neutral
2016-03-22,3,tell friend sustainable prosperity 21st century depends upon education health care environmental protection,23,tell friend sustain prosper 21st centuri depend upon educ health care environment protect,neutral
2005-02-02,10,keep economy growing also need reliable supplies affordable environmentally responsible energy,15,keep economi grow also need reliabl suppli afford environment respons energi,neutral
2005-02-02,10,nearly four years ago submitted comprehensive energy strategy encourages conservation alternative sources modernized electricity grid production home including safe clean nuclear energy,30,nearli four year ago submit comprehens energi strategi encourag conserv altern sourc modern electr grid product home includ safe clean nuclear energi,positive
2005-02-02,10,nearly four years ago submitted comprehensive energy strategy encourages conservation alternative sources modernized electricity grid production home including safe clean nuclear energy,30,nearli four year ago submit comprehens energi strategi encourag conserv altern sourc modern electr grid product home includ safe clean nuclear energi,positive
2005-02-02,10,nearly four years ago submitted comprehensive energy strategy encourages conservation alternative sources modernized electricity grid production home including safe clean nuclear energy,30,nearli four year ago submit comprehens energi strategi encourag conserv altern sourc modern electr grid product home includ safe clean nuclear energi,positive
2005-02-02,10,clear skies legislation cut power plant pollution improve health citizens,16,clear sky legisl cut power plant pollut improv health citizen,positive
2005-02-02,10,budget provides strong funding leadingedge technologyfrom hydrogenfueled cars clean coal renewable sources ethanol,20,budget provid strong fund leadingedg technologyfrom hydrogenfuel car clean coal renew sourc ethanol,positive
2005-02-02,10,budget provides strong funding leadingedge technologyfrom hydrogenfueled cars clean coal renewable sources ethanol,20,budget provid strong fund leadingedg technologyfrom hydrogenfuel car clean coal renew sourc ethanol,positive
2005-02-02,10,budget provides strong funding leadingedge technologyfrom hydrogenfueled cars clean coal renewable sources ethanol,20,budget provid strong fund leadingedg technologyfrom hydrogenfuel car clean coal renew sourc ethanol,positive
2005-02-02,10,working closely governments asia convince north korea abandon nuclear ambitions,17,work close govern asia convinc north korea abandon nuclear ambit,neutral
2005-02-02,10,today iran remains worlds primary state sponsor terrorpursuing nuclear weapons depriving people freedom seek deserve,23,today iran remain world primari state sponsor terrorpursu nuclear weapon depriv peopl freedom seek deserv,neutral
1995-01-24,6,deregulate let us remember national action national interest given us safer food families safer toys children safer nursing homes parents safer cars highways safer workplaces cleaner air cleaner water,45,deregul let us rememb nation action nation interest given us safer food famili safer toy children safer nurs home parent safer car highway safer workplac cleaner air cleaner water,positive
1995-01-24,6,fairness still clean toxic dumps ought,16,fair still clean toxic dump ought,positive
1995-01-24,6,along russians way destroying missiles bombers carry 9000 nuclear warheads,21,along russian way destroy missil bomber carri 9000 nuclear warhead,negative
1995-01-24,6,come far fast postcoldwar world easy take decline nuclear threat granted,24,come far fast postcoldwar world easi take declin nuclear threat grant,positive
1995-01-24,6,united states lead charge extend indefinitely nuclear nonproliferation treaty enact comprehensive nuclear test ban eliminate chemical weapons,26,unit state lead charg extend indefinit nuclear nonprolifer treati enact comprehens nuclear test ban elimin chemic weapon,neutral
1995-01-24,6,stop roll back north koreas potentially deadly nuclear program well continue implement agreement reached nation,23,stop roll back north korea potenti deadli nuclear program well continu implement agreement reach nation,neutral
1993-09-22,3,doctor deals elderly tell many elderly people get medicine get sicker sicker eventually go doctor wind spending money draining money health care system would regular treatment way adequate medicine provide,64,doctor deal elderli tell mani elderli peopl get medicin get sicker sicker eventu go doctor wind spend money drain money health care system would regular treatment way adequ medicin provid,neutral
1993-09-22,3,passed budget medicaid increases 16 11 percent year next 5 years medicare increases 11 9 percent environment assume inflation 4 percent less,45,pass budget medicaid increas 16 11 percent year next 5 year medicar increas 11 9 percent environ assum inflat 4 percent less,negative
1993-09-22,3,rest us pick tab guy think needs insurance says cannot afford gets accident winds emergency room gets good care everybody else pays,43,rest us pick tab guy think need insur say cannot afford get accid wind emerg room get good care everybodi els pay,positive
1992-12-15,7,1980s kremlin leaders found alliance would crack threatened americas allies infamous ss20 nuclear missile,23,1980 kremlin leader found allianc would crack threaten america alli infam ss20 nuclear missil,neutral
1992-12-15,7,free peoples world watched watched awe soviet union collapsed held breath might take place wondering might control tens thousands nuclear weapons,38,free peopl world watch watch awe soviet union collaps held breath might take place wonder might control ten thousand nuclear weapon,positive
1992-12-15,7,ask consider last 4 years dozen dreams made real berlin wall demolished germany united captive nations set free russia democratic whole classes nuclear weapons eliminated rest vastly reduced many nations united historic un coalition turn back tyrant persian gulf israel arab neighbors first time talking peace face face region known much war,80,ask consid last 4 year dozen dream made real berlin wall demolish germani unit captiv nation set free russia democrat whole class nuclear weapon elimin rest vastli reduc mani nation unit histor un coalit turn back tyrant persian gulf israel arab neighbor first time talk peac face face region known much war,positive
1992-12-15,7,investment free trade debt relief environmental protection nurture homegrown reforms throughout latin america,16,invest free trade debt relief environment protect nurtur homegrown reform throughout latin america,positive
1992-12-15,7,strengthened multilateral export controls nuclear chemical biological missilerelated technologies,15,strengthen multilater export control nuclear chemic biolog missilerel technolog,neutral
1992-12-15,7,implemented agreements negotiated ban new nuclear states territory former soviet union,21,implement agreement negoti ban new nuclear state territori former soviet union,positive
1992-12-15,7,sought erase nuclear nightmares sleep future generations,16,sought eras nuclear nightmar sleep futur gener,neutral
1985-11-21,11,may add especially eager meetings give push important talks already underway reducing nuclear weapons,24,may add especi eager meet give push import talk alreadi underway reduc nuclear weapon,neutral
1985-11-21,11,discussed nuclear arms reduce,9,discuss nuclear arm reduc,neutral
1985-11-21,11,specifically agreed geneva side move cut offensive nuclear arms 50 percent appropriate categories,21,specif agre geneva side move cut offens nuclear arm 50 percent appropri categori,neutral
1985-11-21,11,called interim accord intermediaterange nuclear forces leading hope complete elimination class missilesand tough verification,28,call interim accord intermediaterang nuclear forc lead hope complet elimin class missilesand tough verif,negative
1985-11-21,11,also made progress combating together spread nuclear weapons arms control area cooperated effectively years,25,also made progress combat togeth spread nuclear weapon arm control area cooper effect year,neutral
1985-11-21,11,described strategic defense initiative research effort envisions possibility defensive systems could ultimately protect nations danger nuclear war,28,describ strateg defens initi research effort envis possibl defens system could ultim protect nation danger nuclear war,neutral
1985-11-21,11,mr gorbachev insisted might use strategic defense system put offensive weapons space establish nuclear superiority,21,mr gorbachev insist might use strateg defens system put offens weapon space establish nuclear superior,positive
1985-11-21,11,made clear sdi nothing offensive weapons instead investigating nonnuclear defense systems would threaten offensive missiles people,29,made clear sdi noth offens weapon instead investig nonnuclear defens system would threaten offens missil peopl,positive
1985-11-21,11,seek nuclear superiority,6,seek nuclear superior,positive
1985-11-21,11,proposed 50percent reduction threatening nuclear weapons especially could carry first strike,24,propos 50percent reduct threaten nuclear weapon especi could carri first strike,positive
1985-11-21,11,promised research reveals defense nuclear missiles possible would sit allies soviet union see together could replace strategic ballistic missiles defense threatens one,45,promis research reveal defens nuclear missil possibl would sit alli soviet union see togeth could replac strateg ballist missil defens threaten one,neutral
2010-03-15,2,bottom line status quo health care simply unsustainable,16,bottom line statu quo health care simpli unsustain,neutral
2010-03-15,2,want us putting finger wind,12,want us put finger wind,neutral
2018-09-25,8,june traveled singapore meet face face north koreas leader chairman kim jong un highly productive conversations meetings agreed countries interest pursue denuclearization korean peninsula,44,june travel singapor meet face face north korea leader chairman kim jong un highli product convers meet agre countri interest pursu denuclear korean peninsula,neutral
2018-09-25,8,sanctions stay place denuclearization occurs,9,sanction stay place denuclear occur,neutral
2018-09-25,8,many countries middle east strongly supported decision withdraw united states horrible 2015 iran nuclear deal reimpose nuclear sanctions,30,mani countri middl east strongli support decis withdraw unit state horribl 2015 iran nuclear deal reimpos nuclear sanction,neutral
2018-09-25,8,iran deal windfall irans leaders,9,iran deal windfal iran leader,neutral
2018-09-25,8,dictatorship used funds build nuclearcapable missiles increase internal repression finance terrorism fund havoc slaughter syria yemen,23,dictatorship use fund build nuclearcap missil increas intern repress financ terror fund havoc slaughter syria yemen,neutral
2018-09-25,8,last month began reimposing hardhitting nuclear sanctions lifted iran deal,16,last month began reimpos hardhit nuclear sanction lift iran deal,neutral
2018-09-25,8,cannot allow regime chants death america threatens israel annihilation possess means deliver nuclear warhead city earth,30,cannot allow regim chant death america threaten israel annihil possess mean deliv nuclear warhead citi earth,negative
2018-09-25,8,united states stands ready export abundant affordable supply oil clean coal natural gas,18,unit state stand readi export abund afford suppli oil clean coal natur ga,positive
1988-09-26,9,another change mr secretarygeneral change endures may go one signal accomplishments history change shaking head wonder also upon usa change going source postwar tensions seemingly impossible dream ending twin threats time totalitarianism thermonuclear world war,68,anoth chang mr secretarygener chang endur may go one signal accomplish histori chang shake head wonder also upon usa chang go sourc postwar tension seemingli imposs dream end twin threat time totalitarian thermonuclear world war,neutral
1988-09-26,9,negotiations un auspices involve broad arms control agendastrategic offensive weapons space nuclear testing chemical warfarewhose urgency witnessed anew recent days,32,negoti un auspic involv broad arm control agendastrateg offens weapon space nuclear test chemic warfarewhos urgenc wit anew recent day,positive
1988-09-26,9,recently united states soviet union signed inf agreement entire class us soviet nuclear missiles eliminated first time history,31,recent unit state soviet union sign inf agreement entir class us soviet nuclear missil elimin first time histori,positive
1988-09-26,9,even arms control issue agreed go beyond past seek treaties permit building weapons higher levels revolutionary agreements actually reduced even eliminated whole class nuclear weapons,41,even arm control issu agre go beyond past seek treati permit build weapon higher level revolutionari agreement actual reduc even elimin whole class nuclear weapon,positive
1988-09-26,9,indeed invasion afghanistan apparent among democratic peaceloving nations deter events seemed cause climate aggression nations large small epidemic climate world seen since 1930s,42,inde invas afghanistan appar among democrat peacelov nation deter event seem caus climat aggress nation larg small epidem climat world seen sinc 1930,negative
1988-09-26,9,discussions nuclear testing defense space useful,14,discuss nuclear test defens space use,neutral
1988-09-26,9,let stress general assembly much momentum nuclear arms control negotiations due technological progress especially potential spacebased defensive systems,33,let stress gener assembl much momentum nuclear arm control negoti due technolog progress especi potenti spacebas defens system,positive
1988-09-26,9,yet even diplomatic technological progress holds hope last diminishing awful cloud nuclear terror lived postwar era even moment another ominous terror loose world terror thought world put behind terror looms us longburied past ghostly scarring trenches haunting wan faces millions dead one inhumane conflicts time poison gas chemical warfare,90,yet even diplomat technolog progress hold hope last diminish aw cloud nuclear terror live postwar era even moment anoth omin terror loos world terror thought world put behind terror loom us longburi past ghostli scar trench haunt wan face million dead one inhuman conflict time poison ga chemic warfar,negative
1988-09-26,9,finally mr secretarygeneral must redouble efforts stop proliferation nuclear weapons world,18,final mr secretarygener must redoubl effort stop prolifer nuclear weapon world,neutral
1982-01-26,5,record clear believe history remember era american renewal remember administration administration change remember congress congress destiny,35,record clear believ histori rememb era american renew rememb administr administr chang rememb congress congress destini,positive
1982-01-26,5,took office approximately 500 costing nearly hundred billion dollars13 programs energy 36 pollution control 66 social services 90 education,28,took offic approxim 500 cost nearli hundr billion dollars13 program energi 36 pollut control 66 social servic 90 educ,positive
1982-01-26,5,look forward enactment responsible clean air act increase jobs continuing improve quality air,24,look forward enact respons clean air act increas job continu improv qualiti air,positive
1982-01-26,5,proposed soviet union farreaching agenda mutual reduction military forces already initiated negotiations geneva intermediaterange nuclear forces,29,propos soviet union farreach agenda mutual reduct militari forc alreadi initi negoti geneva intermediaterang nuclear forc,neutral
1982-01-26,5,face climate falsehood misinformation promised world season truththe truth great civilized ideas individual liberty representative government rule law god,35,face climat falsehood misinform promis world season truthth truth great civil idea individu liberti repres govern rule law god,positive
2010-09-23,12,common security america waging effective fight al qaeda winding war iraq,22,common secur america wage effect fight al qaeda wind war iraq,negative
2010-09-23,12,pursue worlds dangerous extremists also denying worlds dangerous weapons pursuing peace security world without nuclear weapons,29,pursu world danger extremist also deni world danger weapon pursu peac secur world without nuclear weapon,neutral
2010-09-23,12,earlier year 47 nations embraced workplan secure vulnerable nuclear materials within four years,17,earlier year 47 nation embrac workplan secur vulner nuclear materi within four year,neutral
2010-09-23,12,reduced role nuclear weapons security strategy,12,reduc role nuclear weapon secur strategi,neutral
2010-09-23,12,iran party npt cannot demonstrate peaceful intentions nuclear program actions consequences,23,iran parti npt cannot demonstr peac intent nuclear program action consequ,positive
2010-09-23,12,iranian government must demonstrate clear credible commitment confirm world peaceful intent nuclear program,23,iranian govern must demonstr clear credibl commit confirm world peac intent nuclear program,positive
2010-09-23,12,combat spread deadly weapons also confronting specter climate change,16,combat spread deadli weapon also confront specter climat chang,neutral
2010-09-23,12,making historic investments clean energy efficiency home helped forge accord copenhagen first time commits major economies reduce emissions,33,make histor invest clean energi effici home help forg accord copenhagen first time commit major economi reduc emiss,positive
2010-09-23,12,making historic investments clean energy efficiency home helped forge accord copenhagen first time commits major economies reduce emissions,33,make histor invest clean energi effici home help forg accord copenhagen first time commit major economi reduc emiss,positive
2010-09-23,12,going forward support process major economies meet responsibilities protect planet unleashing power clean energy serve engine growth development,36,go forward support process major economi meet respons protect planet unleash power clean energi serv engin growth develop,positive
2010-09-23,12,travelled winding road last 12 months peaks many valleys,17,travel wind road last 12 month peak mani valley,neutral
2010-09-23,12,even come difficult decade stand confident future future iraq governed neither tyrant foreign power afghanistan freed turmoil war future children israel palestine build peace possible parents world promise development reaches prisons poverty disease future cloud recession gives way light renewal dream opportunity available,100,even come difficult decad stand confid futur futur iraq govern neither tyrant foreign power afghanistan freed turmoil war futur children israel palestin build peac possibl parent world promis develop reach prison poverti diseas futur cloud recess give way light renew dream opportun avail,negative
1984-08-23,4,inflation plague borne wind deliberate part official economic policy needed said maintain prosperity,25,inflat plagu born wind deliber part offici econom polici need said maintain prosper,neutral
1984-08-23,4,another part future greatest challenge reduce risk nuclear war reducing levels nuclear arms,25,anoth part futur greatest challeng reduc risk nuclear war reduc level nuclear arm,positive
1984-08-23,4,addressed parliaments spoken parliaments europe asia last three half years declaring nuclear war cannot must never fought,33,address parliament spoken parliament europ asia last three half year declar nuclear war cannot must never fought,negative
1984-08-23,4,circling greening northwest came california across golden gate finally los angeles,20,circl green northwest came california across golden gate final lo angel,positive
1977-05-22,7,confident strength seek substantial mutual reductions nuclear arms race,19,confid strength seek substanti mutual reduct nuclear arm race,neutral
1977-05-22,7,recent meetings london agreed widen economic cooperation promote free trade strengthen worlds monetary system seek ways avoiding nuclear proliferation,30,recent meet london agre widen econom cooper promot free trade strengthen world monetari system seek way avoid nuclear prolifer,positive
1977-05-22,7,desire freeze modernization production weapons continuing substantial reduction strategic nuclear weapons well,22,desir freez modern product weapon continu substanti reduct strateg nuclear weapon well,positive
1977-05-22,7,want comprehensive ban nuclear testing prohibition chemical warfare attack capability space satellites arms limitations indian ocean,28,want comprehens ban nuclear test prohibit chemic warfar attack capabl space satellit arm limit indian ocean,neutral
1977-05-22,7,hope take joint steps nations toward final agreement eliminating nuclear weapons completely arsenals death,24,hope take joint step nation toward final agreement elimin nuclear weapon complet arsen death,neutral
1977-05-22,7,fifth attempting even risk friction friends reduce danger nuclear proliferation worldwide spread conventional weapons,29,fifth attempt even risk friction friend reduc danger nuclear prolifer worldwid spread convent weapon,neutral
1977-05-22,7,recent summit set motion international effort determine best ways harnessing nuclear energy peaceful use reducing risks products diverted making explosives,38,recent summit set motion intern effort determin best way har nuclear energi peac use reduc risk product divert make explos,positive
1987-06-12,2,beginning 10 years ago soviets challenged western alliance grave new threat hundreds new deadly ss20 nuclear missiles capable striking every capital europe,31,begin 10 year ago soviet challeng western allianc grave new threat hundr new deadli ss20 nuclear missil capabl strike everi capit europ,positive
1987-06-12,2,remained strong today within reach possibility merely limiting growth arms eliminating first time entire class nuclear weapons face earth,39,remain strong today within reach possibl mere limit growth arm elimin first time entir class nuclear weapon face earth,positive
1981-01-14,9,minutes want lay aside role leader one nation speak fellow citizen world three issues three difficult issues threat nuclear destruction stewardship physical resources planet preeminence basic rights human beings,58,minut want lay asid role leader one nation speak fellow citizen world three issu three difficult issu threat nuclear destruct stewardship physic resourc planet preemin basic right human be,negative
1981-01-14,9,great majority worlds people cannot remember time nuclear shadow hang earth,21,great major world peopl cannot rememb time nuclear shadow hang earth,positive
1981-01-14,9,yet risk nuclear conflagration lessened,10,yet risk nuclear conflagr lessen,neutral
1981-01-14,9,allout nuclear war destructive power world war ii would unleashed every second long afternoon would take missiles bombs fall,35,allout nuclear war destruct power world war ii would unleash everi second long afternoon would take missil bomb fall,negative
1981-01-14,9,equal determination united states countries must find ways control reduce horrifying danger posed enormous world stockpiles nuclear arms,32,equal determin unit state countri must find way control reduc horrifi danger pose enorm world stockpil nuclear arm,neutral
1981-01-14,9,rocket technology delivers nuclear warheads also taken us peacefully space,15,rocket technolog deliv nuclear warhead also taken us peac space,neutral
1981-01-14,9,rapid depletion irreplaceable minerals erosion topsoil destruction beauty blight pollution demands increasing billions people combine create problems easy observe predict difficult resolve,41,rapid deplet irreplac miner eros topsoil destruct beauti blight pollut demand increas billion peopl combin creat problem easi observ predict difficult resolv,negative
1981-01-14,9,meet resource problems worldwater food minerals farmlands forests overpopulation pollution tackle courage foresight,23,meet resourc problem worldwat food miner farmland forest overpopul pollut tackl courag foresight,neutral
1981-01-14,9,generation life nuclear survival liberty human rights pursuit happiness planet whose resources devoted physical spiritual nourishment inhabitants,32,gener life nuclear surviv liberti human right pursuit happi planet whose resourc devot physic spiritu nourish inhabit,positive
1994-06-06,1,wind waves came soldiers landing craft water away youth toward savage place many would sadly never leave,35,wind wave came soldier land craft water away youth toward savag place mani would sadli never leav,neutral
2019-02-05,3,hostages come home nuclear testing stopped missile launch 15 months,20,hostag come home nuclear test stop missil launch 15 month,neutral
2019-02-05,3,ensure corrupt dictatorship never acquires nuclear weapons withdrew united states disastrous iran nuclear deal,20,ensur corrupt dictatorship never acquir nuclear weapon withdrew unit state disastr iran nuclear deal,negative
2019-02-05,3,come rocky shores maine volcanic peaks hawaii snowy woods wisconsin red deserts arizona green farms kentucky golden beaches california,39,come rocki shore main volcan peak hawaii snowi wood wisconsin red desert arizona green farm kentucki golden beach california,positive
2010-06-15,24,already oil spill worst environmental disaster america ever faced,13,alreadi oil spill worst environment disast america ever face,negative
2010-06-15,24,tonight id like lay battle plan going forward clean oil help neighbors gulf make sure catastrophe like never happens,49,tonight id like lay battl plan go forward clean oil help neighbor gulf make sure catastroph like never happen,positive
2010-06-15,24,first cleanup,3,first cleanup,positive
2010-06-15,24,beginning crisis federal government charge largest environmental cleanup effort nations history effort led admiral thad allen almost 40 years experience responding disasters,42,begin crisi feder govern charg largest environment cleanup effort nation histori effort led admir thad allen almost 40 year experi respond disast,neutral
2010-06-15,24,beginning crisis federal government charge largest environmental cleanup effort nations history effort led admiral thad allen almost 40 years experience responding disasters,42,begin crisi feder govern charg largest environment cleanup effort nation histori effort led admir thad allen almost 40 year experi respond disast,neutral
2010-06-15,24,nearly 30000 personnel working across four states contain clean oil,19,nearli 30000 personnel work across four state contain clean oil,positive
2010-06-15,24,servicemen women ready help stop oil coming ashore ready help clean beaches train response workers even help processing claims urge governors affected states activate troops soon possible,49,servicemen women readi help stop oil come ashor readi help clean beach train respons worker even help process claim urg governor affect state activ troop soon possibl,positive
2010-06-15,24,cleanup continues offer whatever additional resources assistance coastal states may need,17,cleanup continu offer whatev addit resourc assist coastal state may need,neutral
2010-06-15,24,oil spill represents latest blow place already suffered multiple economic disasters decades environmental degradation led disappearing wetlands habitats,31,oil spill repres latest blow place alreadi suffer multipl econom disast decad environment degrad led disappear wetland habitat,positive
2010-06-15,24,plan designed states local communities tribes fishermen businesses conservationists gulf residents,17,plan design state local commun tribe fishermen busi conservationist gulf resid,neutral
2010-06-15,24,established national commission understand causes disaster offer recommendations additional safety environmental standards need put place,31,establish nation commiss understand caus disast offer recommend addit safeti environment standard need put place,neutral
2010-06-15,24,ken salazar became secretary interior one first acts clean worst corruption agency,27,ken salazar becam secretari interior one first act clean worst corrupt agenc,negative
2010-06-15,24,countries like china investing clean energy jobs industries right america,18,countri like china invest clean energi job industri right america,positive
2010-06-15,24,tragedy unfolding coast painful powerful reminder yet time embrace clean energy future,25,tragedi unfold coast pain power remind yet time embrac clean energi futur,positive
2010-06-15,24,transition away fossil fuels going take time last year half already taken unprecedented action jumpstart clean energy industry,32,transit away fossil fuel go take time last year half alreadi taken unpreced action jumpstart clean energi industri,positive
2010-06-15,24,speak old factories reopening produce wind turbines people going back work installing energyefficient windows small businesses making solar panels,27,speak old factori reopen produc wind turbin peopl go back work instal energyeffici window small busi make solar panel,negative
2010-06-15,24,speak old factories reopening produce wind turbines people going back work installing energyefficient windows small businesses making solar panels,27,speak old factori reopen produc wind turbin peopl go back work instal energyeffici window small busi make solar panel,negative
2010-06-15,24,scientists researchers discovering clean energy technologies someday lead entire new industries,16,scientist research discov clean energi technolog someday lead entir new industri,positive
2010-06-15,24,recover recession transition clean energy potential grow economy create millions jobs accelerate transition,31,recov recess transit clean energi potenti grow economi creat million job acceler transit,positive
2010-06-15,24,last year house representatives acted principles passing strong comprehensive energy climate bill bill finally makes clean energy profitable kind energy americas businesses,36,last year hous repres act principl pass strong comprehens energi climat bill bill final make clean energi profit kind energi america busi,positive
2010-06-15,24,last year house representatives acted principles passing strong comprehensive energy climate bill bill finally makes clean energy profitable kind energy americas businesses,36,last year hous repres act principl pass strong comprehens energi climat bill bill final make clean energi profit kind energi america busi,positive
2010-06-15,24,say cannot afford change produce use energy longterm costs economy national security environment far greater,31,say cannot afford chang produc use energi longterm cost economi nation secur environ far greater,positive
2010-06-15,24,believe set standards ensure electricity comes wind solar power,19,believ set standard ensur electr come wind solar power,neutral
2010-06-15,24,believe set standards ensure electricity comes wind solar power,19,believ set standard ensur electr come wind solar power,neutral
2021-08-16,1,talked afghanistan prepare fight civil wars us military departed clean corruption government government could function afghan people,33,talk afghanistan prepar fight civil war us militari depart clean corrupt govern govern could function afghan peopl,negative
2010-04-15,7,seen nasa budget risen fallen political winds,17,seen nasa budget risen fallen polit wind,neutral
2010-04-15,7,ramp robotic exploration solar system including probe suns atmosphere new scouting missions mars destinations advanced telescope follow hubble allowing us peer deeper universe ever,46,ramp robot explor solar system includ probe sun atmospher new scout mission mar destin advanc telescop follow hubbl allow us peer deeper univers ever,positive
2010-04-15,7,increase earthbased observation improve understanding climate world science garner tangible benefits helping us protect environment future generations,31,increas earthbas observ improv understand climat world scienc garner tangibl benefit help us protect environ futur gener,neutral
2010-04-15,7,increase earthbased observation improve understanding climate world science garner tangible benefits helping us protect environment future generations,31,increas earthbas observ improv understand climat world scienc garner tangibl benefit help us protect environ futur gener,neutral
2010-04-15,7,actually reach space faster often new plan ways help us improve technological capacity lower costs essential longterm sustainability space flight,39,actual reach space faster often new plan way help us improv technolog capac lower cost essenti longterm sustain space flight,positive
2010-04-15,7,true floridians see work shuttle end program winds,21,true floridian see work shuttl end program wind,positive
2010-04-15,7,goal capacity people work learn operate live safely beyond earth extended periods time ultimately ways sustainable even indefinite,34,goal capac peopl work learn oper live safe beyond earth extend period time ultim way sustain even indefinit,positive
1987-12-08,5,first time history language arms control replaced arms reductionin case complete elimination entire class us soviet nuclear missiles,31,first time histori languag arm control replac arm reductionin case complet elimin entir class us soviet nuclear missil,positive
1987-12-08,5,hope historymaking agreement end beginning working relationship enable us tackle urgent issues us strategic offensive nuclear weapons balance conventional forces europe destructive tragic regional conflicts beset many parts globe respect human natural rights god granted men,73,hope historymak agreement end begin work relationship enabl us tackl urgent issu us strateg offens nuclear weapon balanc convent forc europ destruct tragic region conflict beset mani part globe respect human natur right god grant men,negative
1987-12-08,5,venture say going signing firstever agreement eliminating nuclear weapons universal significance mankind standpoint world politics standpoint humanism,41,ventur say go sign firstev agreement elimin nuclear weapon univers signific mankind standpoint world polit standpoint human,neutral
1987-12-08,5,duty take full advantage chance move together toward nuclearfree world holds children grandchildren children grandchildren promise fulfilling happy life without fear without senseless waste resources weapons destruction,53,duti take full advantag chanc move togeth toward nuclearfre world hold children grandchildren children grandchildren promis fulfil happi life without fear without senseless wast resourc weapon destruct,positive
1987-12-08,5,may december 8 1987 become date inscribed history books date mark watershed separating era mounting risk nuclear war era demilitarization human life,41,may decemb 8 1987 becom date inscrib histori book date mark watersh separ era mount risk nuclear war era demilitar human life,neutral
2020-08-08,3,tell biggest tailwind biggest problem respect stock marketwhich much problem well would actually much higheris possibility radicalleft democrats could win,48,tell biggest tailwind biggest problem respect stock marketwhich much problem well would actual much higheri possibl radicalleft democrat could win,positive
2020-08-08,3,guess could say tailwind headwindi guess would better description,21,guess could say tailwind headwindi guess would better descript,positive
2020-08-08,3,headwind,6,headwind,neutral
2020-04-13,3,going 33 million n95 masks per week cleaned decontaminated great,23,go 33 million n95 mask per week clean decontamin great,positive
2020-04-13,3,furthermore last seven days administration deployed roughly 28 million doses hydroxychloroquine national stockpile,20,furthermor last seven day administr deploy roughli 28 million dose hydroxychloroquin nation stockpil,neutral
